loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_bleu1,val_bleu2,val_bleu3,val_bleu4
1.3486366271972656,0.7550442218780518,1.2850046157836914,0.754675030708313,0.3671130029458089,0.23380038767608388,0.12343161688027725,0.07593449744649389
1.1402000188827515,0.773642897605896,1.2182670831680298,0.7611894607543945,0.37650673643838456,0.24216296072722632,0.12952572273692764,0.07528065439068382
1.0805758237838745,0.7798305153846741,1.1978042125701904,0.7632750272750854,0.4040735504428074,0.2754057757377161,0.16401677665432607,0.10923930484329582
1.0423074960708618,0.784308910369873,1.1864385604858398,0.7646986246109009,0.38169358548939963,0.25095857086573486,0.15183087697216713,0.10090923784134953
1.0130062103271484,0.7878309488296509,1.1828827857971191,0.7659493088722229,0.3810198203781096,0.24956095105538909,0.14096564983291457,0.08714835261301965
